"Date","Price","Open","High","Low","Vol.","Change %"
"08/02/2022","5.10","5.00","5.10","5.10","675.65K","2.00%"
"08/01/2022","5.00","5.35","5.00","4.95","3.01M","-6.54%"
"07/29/2022","5.35","4.90","5.35","4.90","4.79M","9.18%"
"07/28/2022","4.90","5.00","5.00","4.90","3.27M","-2.00%"
"07/27/2022","5.00","5.00","5.25","4.80","5.64M","0.00%"
"07/26/2022","5.00","5.55","5.50","5.00","9.17M","-9.91%"
"07/25/2022","5.55","5.40","5.90","5.50","3.91M","2.78%"
"07/22/2022","5.40","4.95","5.40","5.40","2.42M","9.09%"
"07/21/2022","4.95","5.45","5.45","4.95","8.22M","-9.17%"
"07/20/2022","5.45","5.70","5.50","5.45","2.31M","-4.39%"
"07/19/2022","5.70","5.80","5.80","5.70","1.55M","-1.72%"
"07/18/2022","5.80","5.80","5.80","5.60","882.47K","0.00%"
"07/15/2022","5.80","5.50","5.80","5.80","601.17K","5.45%"
"07/14/2022","5.50","5.80","5.85","5.45","7.65M","-5.17%"
"07/13/2022","5.80","5.40","5.90","5.45","9.06M","7.41%"
"07/08/2022","5.40","5.40","5.40","5.40","1.08M","0.00%"
"07/07/2022","5.40","5.40","5.40","5.20","4.91M","0.00%"
"07/06/2022","5.40","5.70","5.70","5.30","3.67M","-5.26%"
"07/05/2022","5.70","6.30","5.75","5.70","3.72M","-9.52%"
"07/04/2022","6.30","6.30","6.20","5.85","294.92K","0.00%"
"07/01/2022","6.30","6.30","6.15","5.70","730.08K","0.00%"
"06/30/2022","6.30","6.30","6.30","5.75","2.45M","0.00%"
"06/29/2022","6.30","6.30","6.30","6.30","2.39M","0.00%"
"06/28/2022","6.30","6.30","6.35","6.30","1.70M","0.00%"
"06/27/2022","6.30","6.00","6.30","6.15","1.12M","5.00%"
"06/24/2022","6.00","5.70","6.00","6.00","1.06M","5.26%"
"06/23/2022","5.70","5.65","6.15","5.70","3.25M","0.88%"
"06/22/2022","5.65","5.65","5.80","5.65","5.68M","0.00%"
"06/21/2022","5.65","5.65","5.80","5.25","5.48M","0.00%"
"06/20/2022","5.65","6.25","6.00","5.65","4.91M","-9.60%"
